Table S2.  Average Fst G. soja vs. Landraces and Fst Elite cultivars vs. Landraces in 100kbp windows along each chromosome,,,,
Chromosome,Start position,End position,Average Fst G. soja vs. Landraces,Average Fst Elite cultivars vs. Landraces
Gm02,15100001,15200000,0.95724,0.02105
Gm02,15200001,15300000,0.40103,0.321723333333333
Gm02,15300001,15400000,0.08375,0.1548
Gm02,15400001,15500000,0.358425,0.06199
Gm02,15500001,15600000,0.05859,0.113785
Gm02,15600001,15700000,0.39727,0.05641
Gm02,15700001,15800000,0.20661,0
Gm02,15800001,15900000,0.20375,0
Gm02,15900001,16000000,0.17454,0
Gm02,16000001,16100000,0.1595,0
Gm02,16200001,16300000,0.53442,0.01673
Gm02,16300001,16400000,0.84908,0.02633
Gm02,16500001,16600000,0.19586,0
Gm02,16600001,16700000,0.478165,0.012415
Gm02,16700001,16800000,0.23707,0
Gm02,16800001,16900000,0.24166,0
Gm02,16900001,17000000,0.72422,0.02633
Gm02,17100001,17200000,0,0
Gm02,17800001,17900000,0.85979,0.03275
Gm02,18000001,18100000,0.13041,0.05875
Gm02,18100001,18200000,0.35116,0
Gm02,18200001,18300000,0.13041,0.05875
Gm02,18400001,18500000,0.65052,0.0343633333333333
Gm02,18500001,18600000,0.66854,0.03182
Gm02,18700001,18800000,0.31033,0
Gm02,18900001,19000000,0.13041,0.05875
Gm02,19100001,19200000,0.31572,0
Gm02,19200001,19300000,0.39918,0.00395
Gm02,19300001,19400000,0.156195,0.045935
Gm02,20100001,20200000,0.39264,0.00226
Gm02,20600001,20700000,0.35666,0
Gm02,20700001,20800000,0.480935,0.0348
Gm02,20800001,20900000,0.32195,0
Gm02,20900001,21000000,0.30481,0
Gm02,21000001,21100000,0.14902,0.04321
Gm02,21100001,21200000,0.31598,0
Gm02,21800001,21900000,0.31598,0
Gm02,21900001,22000000,0.36203,0
Gm02,22000001,22100000,0.111205,0.020915
Gm02,22500001,22600000,0.03846,0.020895
Gm02,22700001,22800000,0.292455,0.02238
Gm02,23500001,23600000,0.1402,0
Gm02,23700001,23800000,0.44681,0.05821
Gm02,24600001,24700000,0.21595,0
Gm02,24800001,24900000,0.33973,0
Gm02,25100001,25200000,0.31621,0
Gm02,25300001,25400000,0.39498,0.05629
Gm02,25400001,25500000,0.571805,0.01591
Gm02,25500001,25600000,0.3085,0
Gm02,25600001,25700000,0.36977,0
Gm02,25900001,26000000,0.00998,0.01106
Gm02,26000001,26100000,0,0.49326
Gm02,26100001,26200000,0.05519,0.428875
Gm02,26200001,26300000,0.004325,0.509765
Gm02,26300001,26400000,0.04645,0.4795
Gm02,26400001,26500000,0.00682,0.44998
Gm02,26600001,26700000,0.06826,0.410095
Gm02,26700001,26800000,0.002645,0.47802
Gm02,26800001,26900000,0.02555,0.44884
Gm02,26900001,27000000,0.09735,0.47872
Gm02,27000001,27100000,0,0.45196
Gm02,27200001,27300000,0,0.4249
Gm02,27300001,27400000,0,0.49527
Gm02,27400001,27500000,0.20511,0
Gm02,27500001,27600000,0.25355,0
Gm02,27600001,27700000,0.20166,0
Gm02,27700001,27800000,0.2319,0
Gm02,27800001,27900000,0.35079,0.02048
Gm02,27900001,28000000,0.00072,0.03168
Gm02,28100001,28200000,0.34004,0
Gm02,28300001,28400000,0.361833333333333,0.0233566666666667
Gm02,28800001,28900000,0.290375,0
Gm02,28900001,29000000,0.82311,0.02483
Gm02,29000001,29100000,0.07368,0.13359
Gm02,29100001,29200000,0.25118,0
Gm02,29200001,29300000,0.31506,0
Gm02,29500001,29600000,0.39529,0.00619
Gm02,29600001,29700000,0.02168,0.03823
Gm02,29700001,29800000,0.14719,0.02169
Gm02,29800001,29900000,0,0.04155
Gm02,30000001,30100000,0.46396,0.07225
Gm02,30100001,30200000,0,0.00437
Gm02,30200001,30300000,0.21372,0
Gm02,30400001,30500000,0.408753333333333,0.0212033333333333
Gm02,30700001,30800000,0.75433,0.00816
Gm02,30800001,30900000,0.0714,0.09885
Gm02,30900001,31000000,0.44592,0.04473
Gm02,31300001,31400000,0.715445,0.02165
Gm02,31400001,31500000,0.15359,0.052955
Gm02,31500001,31600000,0.88367,0.02544
Gm02,31600001,31700000,0.662475,0.024915
Gm02,31800001,31900000,0.4986,0.03132
Gm02,31900001,32000000,0.50476,0.0106833333333333
Gm02,32000001,32100000,0.34112,0.072225
Gm02,32100001,32200000,0.89424,0.01767
Gm02,32200001,32300000,0.09507,0.01105
Gm02,32300001,32400000,0.41678,0.02228
Gm02,32400001,32500000,0.17926,0.0018
Gm02,32500001,32600000,0.0496,0.01105
Gm02,32600001,32700000,0.2243,0.004305
Gm02,32700001,32800000,0.166915,0.00481
Gm02,32800001,32900000,0.04836,0.005525
Gm02,32900001,33000000,0.19172,0
Gm02,33000001,33100000,0.12341,0.00296
Gm02,33100001,33200000,0.134415,0
Gm02,33200001,33300000,0.145205,0.004305
Gm02,33300001,33400000,0.24573,0.0036
Gm02,33400001,33500000,0.45866,0.01783
Gm02,33500001,33600000,0.489175,0.00993
Gm02,33600001,33700000,0.58591,0.03839
Gm02,33700001,33800000,0.298575,0.00656
Gm02,33800001,33900000,0.285495,0.0935925
Gm02,33900001,34000000,0.74699,0.01121
Gm02,34000001,34100000,0.71331,0.01121
Gm02,34100001,34200000,0.63314,0.03896
Gm02,34200001,34300000,0.18387,0.04441
Gm02,34300001,34400000,0.164905,0.05071
Gm02,34500001,34600000,0.169055,0.04488
Gm02,34600001,34700000,0.141983333333333,0.04431
Gm02,34700001,34800000,0.55699,0.06108
Gm02,34800001,34900000,0.209136666666667,0.04118
Gm02,34900001,35000000,0.37471,0.05885
Gm02,35000001,35100000,0.36864,0.05885
Gm02,35100001,35200000,0.37352,0.06156
Gm02,35200001,35300000,0.37012,0.05885
Gm02,35300001,35400000,0.341585,0.09949
Gm02,35400001,35500000,0.21058,0.00565
Gm02,35500001,35600000,0.254575,0.017725
Gm02,35600001,35700000,0.261605,0.01805
Gm02,35800001,35900000,0.45848,0.0361
Gm02,35900001,36000000,0.463875,0.0361
Gm02,36000001,36100000,0.00849,0.00721
Gm02,36100001,36200000,0.32381,0
Gm02,36300001,36400000,0.49048,0.03821
Gm02,36400001,36500000,0.51305,0.02577
Gm02,36500001,36600000,0.46446,0.02868
Gm02,36600001,36700000,0.08379,0.00435
Gm02,36700001,36800000,0.00506,0
Gm02,36800001,36900000,0.002355,0.00392
Gm02,36900001,37000000,0.21733,0
Gm02,37000001,37100000,0.2567,0
Gm02,37200001,37300000,0.4888,0.0361
Gm02,37300001,37400000,0.011895,0.00721
Gm02,37400001,37500000,0.50432,0.03506
Gm02,37500001,37600000,0.231803333333333,0.0144366666666667
Gm02,37600001,37700000,0.50756,0.03894
Gm02,37700001,37800000,0.24355,0.019105
Gm02,37800001,37900000,0.002375,0.01501
Gm02,37900001,38000000,0.259575,0.01805
Gm02,38000001,38100000,0.41668,0.0361
Gm02,38100001,38200000,0.264925,0.01805
Gm02,38200001,38300000,0.282915,0.01805
Gm02,38300001,38400000,0.17313,0.01156
Gm02,38400001,38500000,0.31915,0
Gm02,38500001,38600000,0.179855,0
Gm02,38600001,38700000,0.04654,0
Gm02,38700001,38800000,0.18366,0
Gm02,38800001,38900000,0.22647,0
Gm02,38900001,39000000,0.17612,0
Gm02,39000001,39100000,0.1722,0
Gm02,39100001,39200000,0.31915,0
Gm02,39200001,39300000,0.16082,0.00578
Gm02,39400001,39500000,0.0646,0
Gm02,39500001,39600000,0.148886666666667,0.117476666666667
Gm02,39600001,39700000,0.25476,0.00827
Gm02,39700001,39800000,0.13706,0.15607
Gm02,39800001,39900000,0.27841,0.16288
Gm02,39900001,40000000,0.5518,0.117926666666667
Gm02,40000001,40100000,0.06765,0.00596
Gm02,40100001,40200000,0.270945,0.18592
Gm02,40200001,40300000,0.06065,0.190726666666667
Gm02,40300001,40400000,0.27909,0.09474
Gm02,40400001,40500000,0.35527,0.00831
Gm02,40600001,40700000,0.08713,0.14411
Gm02,40700001,40800000,0.297741666666667,0.197571666666667
Gm02,40800001,40900000,0.6552025,0.19331375
Gm02,40900001,41000000,0.427106666666667,0.177106666666667
Gm02,41000001,41100000,0.479231428571429,0.165677142857143
Gm02,41100001,41200000,0.244265,0.225875
Gm02,41200001,41300000,0.644663333333333,0.0170533333333333
Gm02,41300001,41400000,0.578641666666667,0.003575
Gm02,41400001,41500000,0.365533636363636,0.0176636363636364
Gm02,41500001,41600000,0.549191818181818,0.000675454545454545
Gm02,41600001,41700000,0.207204285714286,0.0611207142857143
Gm02,41700001,41800000,0.245390833333333,0.0322766666666667
Gm02,41800001,41900000,0.13218375,0.1711
Gm02,41900001,42000000,0.160693333333333,0.124638888888889
Gm02,42000001,42100000,0.207126666666667,0.144248333333333
Gm02,42100001,42200000,0.134805,0.08646875
Gm02,42200001,42300000,0.23784,0.0408733333333333
Gm02,42300001,42400000,0.0491241666666667,0.00869333333333333
Gm02,42400001,42500000,0.179685,0.0381425
Gm02,42500001,42600000,0.198035,0
Gm02,42600001,42700000,0.22595625,0.00212875
Gm02,42700001,42800000,0.103518571428571,0.037642380952381
Gm02,42800001,42900000,0.2320875,0.0170766666666667
Gm02,42900001,43000000,0.126653636363636,0.00157545454545455
Gm02,43000001,43100000,0.212337222222222,0.0155
Gm02,43100001,43200000,0.190336153846154,0.000183846153846154
Gm02,43200001,43300000,0.323156,0.149194
Gm02,43300001,43400000,0.02142,0.18701
Gm02,43400001,43500000,0.177006666666667,0.188661666666667
Gm02,43500001,43600000,0.31046,0.163121428571429
Gm02,43600001,43700000,0.282184285714286,0.08803
Gm02,43700001,43800000,0.260598235294118,0.0513841176470588
Gm02,43800001,43900000,0.153901111111111,0.0636233333333333
Gm02,43900001,44000000,0.198111428571429,0.03662
Gm02,44000001,44100000,0.260089,0.093753
Gm02,44100001,44200000,0.21463,0.099409375
Gm02,44200001,44300000,0.18768,0.144054444444444
Gm02,44300001,44400000,0.1566025,0.01212
Gm02,44400001,44500000,0.118862,0.037593
Gm02,44500001,44600000,0.3065475,0.1025875
Gm02,44600001,44700000,0.589287777777778,0.0383466666666667
Gm02,44700001,44800000,0.248758,0.002952
Gm02,44800001,44900000,0.1923975,0.03537
Gm02,44900001,45000000,0.63415,0.000605
Gm02,45000001,45100000,0.456291666666667,0.00522333333333333
Gm02,45100001,45200000,0.319215,0.1440425
Gm02,45200001,45300000,0.183692,0.068698
Gm02,45300001,45400000,0.291784,0.129848
Gm02,45400001,45500000,0.70763,0.35034
Gm02,45500001,45600000,0.319203333333333,0.270685
Gm02,45600001,45700000,0.354036666666667,0.220078333333333
Gm02,45700001,45800000,0.400456666666667,0.17848
Gm02,45800001,45900000,0.326064,0.102478
Gm02,45900001,46000000,0.306478,0.165064
Gm02,46000001,46100000,0.2162475,0.153805
Gm02,46100001,46200000,0.1907125,0.106598333333333
Gm02,46200001,46300000,0.1827425,0.0557625
Gm02,46300001,46400000,0.354945,0.048865
Gm02,46400001,46500000,0.52504875,0.01822125
Gm02,46500001,46600000,0.10839,0.0468775
Gm02,46700001,46800000,0.53736,0.0129
Gm02,46800001,46900000,0.231175,0.0226316666666667
Gm02,46900001,47000000,0.366837777777778,0.01882
Gm02,47000001,47100000,0.384254615384615,0.0837969230769231
Gm02,47100001,47200000,0.4480125,0.129255
Gm02,47200001,47300000,0.238178333333333,0.0221216666666667
Gm02,47300001,47400000,0.177339,0.016804
Gm02,47400001,47500000,0.279985555555555,0.0410166666666667
Gm02,47500001,47600000,0.131405,0.0224164285714286
Gm02,47600001,47700000,0.14125,0.00663
Gm02,47700001,47800000,0.043205,0.006765
Gm02,47800001,47900000,0.361016,0.092094
Gm02,47900001,48000000,0.41717,0.05104
Gm02,48000001,48100000,0.78763,0.06826
Gm02,48100001,48200000,0.109826,0.12903
Gm02,48200001,48300000,0.1271825,0.1985725
Gm02,48300001,48400000,0.320268333333333,0.0645
Gm02,48500001,48600000,0.304738,0.01937
Gm02,48600001,48700000,0.380533333333333,0.0118266666666667
Gm02,48700001,48800000,0.223456666666667,0.108728333333333
Gm02,48800001,48900000,0.177168888888889,0.219227777777778
Gm02,48900001,49000000,0.434176,0.146726
Gm02,49000001,49100000,0.363623333333333,0.17044
Gm02,49100001,49200000,0.4047,0.2308
Gm02,49200001,49300000,0.544523333333333,0.137163333333333
Gm02,49300001,49400000,0.633205,0.051665
Gm02,49400001,49500000,0.31327,0
Gm02,49500001,49600000,0.2545,0.0881816666666667
Gm02,49600001,49700000,0.06033,0.112236666666667
Gm02,49700001,49800000,0.203754444444444,0.104151111111111
Gm02,49900001,50000000,0.432251666666667,0.043545
Gm02,50000001,50100000,0.00011,0.33735
Gm02,50100001,50200000,0.144054444444444,0.137721111111111
Gm02,50200001,50300000,0.104428181818182,0.00330727272727273
Gm02,50300001,50400000,0.0565188235294118,0.0153023529411765
Gm02,50400001,50500000,0.148115384615385,0.0286538461538462
Gm02,50500001,50600000,0.17591375,0
Gm02,50600001,50700000,0.33109,0.0731075
Gm02,50700001,50800000,0.270988333333333,0.0473283333333333
Gm02,50800001,50900000,0.155358,0.054488
Gm02,50900001,51000000,0.128734285714286,0.119572857142857
Gm02,51000001,51100000,0.21098125,0.1031125
Gm02,51100001,51200000,0.1275475,0.0306283333333333
Gm02,51200001,51300000,0.209875555555556,0.0258433333333333
Gm02,51300001,51400000,0.05521,0.01024
Gm02,51400001,51500000,0.236228666666667,0.073194
Gm02,51500001,51600000,0.168964615384615,0.0215015384615385
Gm02,51600001,51700000,0.206382727272727,0.0270209090909091
Gm03,1,100000,0.59913,0.11042
Gm03,100001,200000,0.273403333333333,0.183897777777778
Gm03,200001,300000,0.14968,0.253978181818182
Gm03,300001,400000,0.0650225,0.180020833333333
Gm03,400001,500000,0.134625,0.1141
Gm03,500001,600000,0.157786666666667,0.146031666666667
Gm03,600001,700000,0.43677,0.08247
Gm03,700001,800000,0.31452,0.0279416666666667
Gm03,800001,900000,0.170414,0.190464
Gm03,900001,1000000,0.324276,0.075024
Gm03,1000001,1100000,0.059295,0.229035
Gm03,1100001,1200000,0.153624,0.1646
Gm03,1200001,1300000,0.24278875,0.1732475
Gm03,1300001,1400000,0.12017,0.100308571428571
Gm03,1400001,1500000,0.231894,0.061544
Gm03,1500001,1600000,0.340025714285714,0.0192371428571429
Gm03,1600001,1700000,0.24628,0.0134166666666667
Gm03,1700001,1800000,0.104421875,0.048578125
Gm03,1800001,1900000,0.221014444444444,0.01232
Gm03,1900001,2000000,0.253497777777778,0.0336722222222222
Gm03,2000001,2100000,0.04849,0.0812844444444445
Gm03,2100001,2200000,0.207229090909091,0.285666363636364
Gm03,2200001,2300000,0.154603333333333,0.222013333333333
Gm03,2300001,2400000,0.0445881818181818,0.0235527272727273
Gm03,2400001,2500000,0.201481538461538,0.0880169230769231
Gm03,2500001,2600000,0.0478366666666667,0.08217
Gm03,2700001,2800000,0.132975714285714,0.157208571428571
Gm03,2800001,2900000,0.174292,0.081584
Gm03,2900001,3000000,0.240095,0.093379
Gm03,3000001,3100000,0.129274285714286,0.0559257142857143
Gm03,3100001,3200000,0.227598,0.046231
Gm03,3200001,3300000,0.219648,0.030824
Gm03,3300001,3400000,0.29734,0.03589625
Gm03,3400001,3500000,0.108533333333333,0.0234433333333333
Gm03,3500001,3600000,0.110607142857143,0.0395585714285714
Gm03,3600001,3700000,0.01234,0.049415
Gm03,3700001,3800000,0.1851,0.09092
Gm03,3800001,3900000,0.0908484615384615,0.0301053846153846
Gm03,3900001,4000000,0.003636,0.027398
Gm03,4300001,4400000,0.03836,0
Gm03,4400001,4500000,0.13803,0.0299842857142857
Gm03,4500001,4600000,0.0342363636363636,0.00469636363636364
Gm03,4600001,4700000,0.0538575,0.03078
Gm03,4700001,4800000,0.044995,0.0535
Gm03,4800001,4900000,0.106781666666667,0.023985
Gm03,4900001,5000000,0.152463,0.088303
Gm03,5000001,5100000,0.0696485714285714,0.0249285714285714
Gm03,5100001,5200000,0.0793161538461538,0.0121223076923077
Gm03,5200001,5300000,0.0549128571428571,0.00481428571428571
Gm03,5300001,5400000,0.0718366666666667,0.0310425
Gm03,5400001,5500000,0.082954,0.0387866666666667
Gm03,5500001,5600000,0.069176,0.058676
Gm03,5600001,5700000,0.133505,0.078635
Gm03,5700001,5800000,0.089736,0.037062
Gm03,5800001,5900000,0.0851366666666667,0.0533833333333333
Gm03,5900001,6000000,0.11755,0.166225
Gm03,6000001,6100000,0,0.18869
Gm03,6400001,6500000,0,0.00223
Gm03,6500001,6600000,0.137795,0.02639
Gm03,6600001,6700000,0.15035,0.00215
Gm03,6700001,6800000,0.1797,0.01924
Gm03,6800001,6900000,0,0
Gm03,6900001,7000000,0.16813,0.04365
Gm03,7000001,7100000,0.02406,0.06488
Gm03,7800001,7900000,0.043275,0.02736
Gm03,7900001,8000000,0,0.14484
Gm03,8000001,8100000,0.114703333333333,0.06064
Gm03,8100001,8200000,0.02247,0.09615
Gm03,8200001,8300000,0.05434,0.05826
Gm03,8400001,8500000,0,0
Gm03,8600001,8700000,0.015615,0.062675
Gm03,8700001,8800000,0,0.05523
Gm03,8900001,9000000,0,0.03383
Gm03,9100001,9200000,0,0.20717
Gm03,9500001,9600000,0.03745,0.09312
Gm03,9600001,9700000,0.17637,0.0359
Gm03,9700001,9800000,0.04483,0.00513
Gm03,9800001,9900000,0.00091,0
Gm03,10000001,10100000,0.01082,0.0213
Gm03,10100001,10200000,0.00252,0
Gm03,10200001,10300000,0.09174,0.03242
Gm03,10300001,10400000,0.052735,0.026485
Gm03,10400001,10500000,0.378203333333333,0.00191
Gm03,10500001,10600000,0.253893333333333,0.00991666666666667
Gm03,10700001,10800000,0.2732,0.01303
Gm03,10800001,10900000,0.014795,0.05685
Gm03,10900001,11000000,0.147605,0.02488
Gm03,11000001,11100000,0.04432,0.10273
Gm03,11100001,11200000,0.18832,0
Gm03,11200001,11300000,0.24291,0
Gm03,11300001,11400000,0.18562,0
Gm03,11400001,11500000,0.05702,0.09971
Gm03,12000001,12100000,0,0.09764
Gm03,12100001,12200000,0.18919,0
Gm03,12200001,12300000,0.00219,0.10867
Gm03,12600001,12700000,0.11014,0.04656
Gm03,12700001,12800000,0.057855,0.096415
Gm03,12800001,12900000,0.094525,0.05742
Gm03,13000001,13100000,0.04209,0.10755
Gm03,13200001,13300000,0.05839,0.02514
Gm03,13600001,13700000,0.15801,0
Gm03,13700001,13800000,0.199185,0.05912
Gm03,13800001,13900000,0.55532,0
Gm03,14300001,14400000,0.1133,0.07382
Gm03,14400001,14500000,0.31239,0.01666
Gm03,14600001,14700000,0.22803,0.01666
Gm03,14700001,14800000,0.01257,0.10725
Gm03,14800001,14900000,0.30295,0.0179
Gm03,14900001,15000000,0.15705,0.07748
Gm03,15000001,15100000,0.06447,0
Gm03,15200001,15300000,0,0.16389
Gm03,15400001,15500000,0.09603,0.04586
Gm03,15500001,15600000,0,0
Gm03,15600001,15700000,0.09244,0.053485
Gm03,15700001,15800000,0.1593,0
Gm03,16000001,16100000,0.22581,0.00572666666666667
Gm03,16200001,16300000,0.26001,0.38903
Gm03,16300001,16400000,0.03819,0.11579
Gm03,16400001,16500000,0.063745,0.080555
Gm03,16500001,16600000,0.0277,0.09988
Gm03,16600001,16700000,0.05496,0.33763
Gm03,16700001,16800000,0.13933,0.3159
Gm03,16800001,16900000,0.10183,0.37611
Gm03,16900001,17000000,0.0898,0.37304
Gm03,17000001,17100000,0.25032,0.36387
Gm03,17200001,17300000,0.10373,0.37611
Gm03,17500001,17600000,0.10697,0.32074
Gm03,17700001,17800000,0.06745,0
Gm03,18100001,18200000,0.143655,0.247145
Gm03,18200001,18300000,0.16132,0.32537
Gm03,18300001,18400000,0.05189,0.382395
Gm03,18400001,18500000,0.19122,0.46839
Gm03,18500001,18600000,0.07567,0.375665
Gm03,18600001,18700000,0.41899,0.25713
Gm03,18800001,18900000,0.28317,0.26419
Gm03,19100001,19200000,0.52605,0.04211
Gm03,19300001,19400000,0.53755,0.03107
Gm03,19500001,19600000,0.65877,0.04069
Gm03,19600001,19700000,0.66076,0.04069
Gm03,19700001,19800000,0.67026,0.04206
Gm03,19800001,19900000,0.63447,0.14353
Gm03,19900001,20000000,0.67799,0.03467
Gm03,20000001,20100000,0.71052,0.020345
Gm03,20200001,20300000,0.05723,0
Gm03,20300001,20400000,0.07569,0.00143
Gm03,20500001,20600000,0.1441,0
Gm03,20600001,20700000,0.02786,0.19443
Gm03,20700001,20800000,0.65377,0
Gm03,20800001,20900000,0.44687,0.02105
Gm03,21000001,21100000,0.41614,0.03337
Gm03,21100001,21200000,0.09057,0
Gm03,21200001,21300000,0.50413,0.03109
Gm03,21300001,21400000,0.433055,0.0241
Gm03,21900001,22000000,0.1042,0
Gm03,22000001,22100000,0.33896,0
Gm03,22100001,22200000,0.444575,0
Gm03,22200001,22300000,0.23711,0.06625
Gm03,22300001,22400000,0.25164,0
Gm03,22400001,22500000,0.184765,0.059135
Gm03,22500001,22600000,0.210233333333333,0.03637
Gm03,22600001,22700000,0.125796666666667,0.0450533333333333
Gm03,22700001,22800000,0.1204,0.0858
Gm03,22800001,22900000,0.20836,0.07126
Gm03,22900001,23000000,0.22264,0.01297
Gm03,23000001,23100000,0.144855,0.05222
Gm03,23200001,23300000,0.15865,0.065075
Gm03,23300001,23400000,0.23658,0.01666
Gm03,24300001,24400000,0.01521,0.1502
Gm03,24500001,24600000,0.01066,0.15452
Gm03,24600001,24700000,0.12436,0.041
Gm03,24700001,24800000,0.00343,0.15452
Gm03,24800001,24900000,0.26001,0.38903
Gm03,25000001,25100000,0.00034,0.17373
Gm03,25200001,25300000,0.06626,0.39803
Gm03,25300001,25400000,0.20703,0.35894
Gm03,25600001,25700000,0,0.16082
Gm03,25700001,25800000,0.00633,0.15239
Gm03,25800001,25900000,0.04869,0.39899
Gm03,26400001,26500000,0.05767,0.41505
Gm03,26500001,26600000,0.06951,0.4275
Gm03,26900001,27000000,0,0.16344
Gm03,27000001,27100000,0.03081,0.42066
Gm03,27200001,27300000,0.02375,0.41124
Gm03,27500001,27600000,0.017545,0.083545
Gm03,27600001,27700000,0.01648,0.382355
Gm03,27800001,27900000,0.07349,0
Gm03,27900001,28000000,0.00556,0.12988
Gm03,28000001,28100000,0,0.42293
Gm03,28300001,28400000,0.07783,0.518825
Gm03,28400001,28500000,0.10015,0.0802
Gm03,28500001,28600000,0,0.14715
Gm03,28600001,28700000,0.00894,0.31649
Gm03,28700001,28800000,0.06467,0.18171
Gm03,28900001,29000000,0.17384,0.18171
Gm03,29000001,29100000,0.24804,0.167085
Gm03,29100001,29200000,0.38352,0
Gm03,29300001,29400000,0.15492,0.41279
Gm03,29600001,29700000,0.00861,0.1341
Gm03,29800001,29900000,0.04475,0.30036
Gm03,29900001,30000000,0,0.36657
Gm03,30000001,30100000,0,0.258225
Gm03,30300001,30400000,0.06437,0.13278
Gm03,30400001,30500000,0.04094,0.20647
Gm03,30500001,30600000,0.06829,0
Gm03,30600001,30700000,0.193425,0.038275
Gm03,30700001,30800000,0.12029,0.21132
Gm03,30800001,30900000,0.201835,0.133655
Gm03,30900001,31000000,0.0072,0
Gm03,31100001,31200000,0.23017,0
Gm03,31200001,31300000,0.12925,0.11046
Gm03,31400001,31500000,0.18011,0
Gm03,31500001,31600000,0.16209,0.11046
Gm03,31700001,31800000,0.167503333333333,0.09171
