,,,,,,
,,,,,,
Table supplementary S4. Genes expressed differently in cell lines compared with normal cervical epitheliuma,,,,,,
GEN SYMBOL,GENE ID,CHROMOSOME,CYTOBAND,GENE START,Score(d),Fold Changeb
ANKRD36,375248,2,2q11.2,97143081,-5.78602652356127,0.20959762396971002
KIAA1641,57730,2,2q11.2,97487693,-5.78602652356127,0.20959762396971002
LONRF2,164832,2,2q11.2,100256185,-8.11040367337645,0.333418331881216
IL1R2,7850,2,2q11.2,101974738,-5.81450236171608,0.193581232940822
IL1R1,3554,2,2q12.1,102136834,-7.82952929064843,0.0650565277215587
TGFBRAP1,9392,2,2q12.2,105249961,5.34055491771306,1.64193744808443
FHL2,2274,2,2q12.2,105343715,6.53457673585637,2.02769903471367
SULT1C2,6819,2,2q12.3,108271527,-6.44148760830432,0.527570633639698
SULT1C4,27233,2,2q12.3,108360853,-14.9307564761017,0.152740063458099
BUB1,699,2,2q13,111111881,9.62104593880925,7.93496769751156
ANAPC1,64682,2,2q13,112243109,5.31021414021979,1.99993096373234
MERTK,10461,2,2q13,112372662,-8.07104127675091,0.286161924958257
TTL,150465,2,2q13,112956214,10.3799984355644,2.2490334990135
POLR1B,84172,2,2q13,113016084,8.18115030445146,2.34703127543802
SLC20A1,6574,2,2q13,113119998,6.07004808194611,3.13091009862948
CKAP2L,150468,2,2q13,113211915,5.72445806421816,3.37285399201977
EN1,2019,2,2q14.2,119316217,5.51734465907739,1.69804041872712
BIN1,274,2,2q14.3,127522077,6.11148195174206,1.96325147816832
AMMECR1L,83607,2,2q14.3,128335674,5.35725318001004,1.51949937698205
A26C1B,728378,2,2q21.1,130547578,5.3886760498382,1.57176583734698
SMPD4,55627,2,2q21.1,130625450,8.434813333173905,2.195933931738265
IMP4,92856,2,2q21.1,130816959,5.83746710503606,2.28163497180408
LOC653781,653781,2,2q21.1,131085576,5.3886760498382,1.57176583734698
A26C1A,445582,2,2q21.1,131692394,5.3886760498382,1.57176583734698
FLJ41352,150776,2,2q21.1,131958542,8.95082667083052,2.1007121155551
HNMT,3176,2,2q22.1,138438278,-6.75987878607798,0.279363891653672
ARHGAP15,55843,2,2q22.2,143603433,-8.16770549157271,0.300915028717127
ZEB2,9839,2,2q22.3,144862053,-24.8145523877585,0.0683099841024104
ACVR2A,92,2,2q22.3,148319040,-8.30862364245866,0.268211601961559
RBM43,375287,2,2q23.3,151814156,-5.72863462401826,0.435645460937329
NMI,9111,2,2q23.3,151835231,-6.30864366979583,0.425631466440988
GALNT5,11227,2,2q24.1,157822586,-7.26423905969151,0.0727744067209447
PSCDBP,9595,2,2q24.1,157979377,-8.5434448390679,0.112998018815969
PKP4,8502,2,2q24.1,159021722,-7.50629015075519,0.545346003578127
TANC1,85461,2,2q24.1,159533392,-6.37268382998702,0.431816976143074
BAZ2B,29994,2,2q24.2,159883736,-7.91276299240361,0.15222157419348
CD302,9936,2,2q24.2,160333610,-9.96419296313175,0.0840624054443088
DPP4,1803,2,2q24.2,162557001,-15.1298421022797,0.0523025549530438
FAM130A2,80034,2,2q24.3,166137136,-11.929496405741,0.276419461818197
NOSTRIN,115677,2,2q24.3,169367353,-10.9496437454585,0.217130598047331
SPC25,57405,2,2q24.3,169435647,7.18880999169735,5.24357975790903
BBS5,129880,2,2q31.1,170044252,-6.8298684618022,0.410023565311391
KBTBD10,10324,2,2q31.1,170074458,-6.8298684618022,0.410023565311391
GAD1,2571,2,2q31.1,171381446,5.30627282813459,2.71051752228599
DLX2,1746,2,2q31.1,172672412,6.28641426919278,2.10650150990474
GPR155,151556,2,2q31.1,175004621,-6.32438574419452,0.411843493035236
WIPF1,7456,2,2q31.1,175132548,-8.30636531381768,0.19595073415842
ITGA4,3676,2,2q31.3,182029864,-13.7828401822719,0.106325339501064
CERKL,375298,2,2q31.3,182109650,-13.7828401822719,0.106325339501064
FRZB,2487,2,2q32.1,183406982,-13.0069602597244,0.0945777578152624
CALCRL,10203,2,2q32.1,187916091,-24.4362274047619,0.0564579771820756
GULP1,51454,2,2q32.2,188865635,-5.94436772875486,0.140802427951299
COL3A1,1281,2,2q32.2,189547344,-21.0441621035291,0.0303686534317889
COL5A2,1290,2,2q32.2,189604886,-16.1105686722554,0.14454478858838
SLC40A1,30061,2,2q32.2,190133561,-21.3749448873612,0.0225002584500606
ANKAR,150709,2,2q32.2,190249675,-9.35280482271116,0.376469710438043
HIBCH,26275,2,2q32.2,190777605,-5.58872761188216,0.197081079385147
FLJ20160,54842,2,2q32.2,190981326,-8.60385386273225,0.334752812847545
SDPR,8436,2,2q32.3,192407281,-7.601581137631,0.469235314716846
STK17B,9262,2,2q32.3,196710102,-6.7185305841557,0.307229570011601
ANKRD44,91526,2,2q33.1,197567495,-9.62704255208416,0.208067830774941
RFTN2,130132,2,2q33.1,198143773,-21.597352930041,0.137342325312775
PLCL1,5334,2,2q33.1,198539545,-5.62069047131988,0.439636228756689
CFLAR,8837,2,2q33.1,201689135,-7.8846252087554,0.280542833906705
CYP20A1,57404,2,2q33.2,203811409,-6.08604897448914,0.28392005550551
LOC389072,389072,2,2q33.3,208401288,-6.90663437974548,0.403738605757833
FLJ23861,151050,2,2q34,210593680,-7.35279974487071,0.289502447469226
CPS1,1373,2,2q34,211129583,5.16314350258011,27.4512286422862
IKZF2,22807,2,2q34,213572653,-9.09772843596549,0.168163827528595
SPAG16,79582,2,2q34,213857361,-6.26994460141601,0.493402717501368
FN1,2335,2,2q35,215933422,-7.44953888704369,0.110336649582272
MREG,55686,2,2q35,216515559,-6.73223473595153,0.290939876040915
IGFBP2,3485,2,2q35,217206372,-6.16443264375519,0.393215173773729
CYP27A1,1593,2,2q35,219354949,-7.94133937632291,0.349324140351924
SGPP2,130367,2,2q36.1,222997566,-12.4418024185342,0.0775986151823725
DOCK10,55619,2,2q36.2,225338051,-8.66516860746136,0.106148101002685
IRS1,3667,2,2q36.3,227308182,-7.15872429520477,0.412755139206908
RHBDD1,84236,2,2q36.3,227409017,-11.710907630963,0.411921238109101
COL4A4,1286,2,2q36.3,227575671,5.28655519747491,1.82903088082239
PID1,55022,2,2q36.3,229596933,-6.49528759873322,0.428878207822257
HTR2B,3357,2,2q37.1,231681199,-9.4827844475569,0.168739784201586
INPP5D,3635,2,2q37.1,233633280,-11.3166210063281,0.292165479520372
SCARNA5,677775,2,2q37.1,233849111,-5.39788491064315,0.280034299689131
HJURP,55355,2,2q37.1,234410225,9.82284821121104,4.87611905116469
MSL3L2,151507,2,2q37.1,234438814,5.88900512435296,4.22565416677477
COL6A3,1293,2,2q37.3,237897401,-29.4229299876413,0.0160980639297537
LRRFIP1,9208,2,2q37.3,238265668,-6.214758115746305,0.3228941139962455
PER2,8864,2,2q37.3,238817418,-7.45274510148492,0.329555046228209
HDLBP,3069,2,2q37.3,241815352,7.24009762763728,1.86351293527044
CNTN4,152330,3,3p26.3,2117247,-13.2954399557562,0.160930141479703
LRRN1,57633,3,3p26.2,3816121,-6.97204477431288,0.221366916831706
BRPF1,7862,3,3p25.3,9748434,-1.0556956504509598,1.1543299813593961
TTLL3,26140,3,3p25.3,9826405,-7.23133202711516,0.431782516646992
RPUSD3,285367,3,3p25.3,9854533,5.19829258127471,2.10223633409758
FANCD2,2177,3,3p25.3,10043113,5.5685538393434,1.61622202633299
C3orf24,115795,3,3p25.3,10098004,5.5685538393434,1.61622202633299
NUP210,23225,3,3p25.1,13332737,10.4757381545071,3.81241027280667
FBLN2,2199,3,3p25.1,13565625,-7.37310653607475,0.349203994424368
FGD5,152273,3,3p24.3,14835810,-11.474786734621,0.425154781000193
SATB1,6304,3,3p24.3,18364438,-9.10623039100166,0.107949032378844
PCAF,8850,3,3p24.3,20056528,-6.69482739694462,0.201447634056362
SGOL1,151648,3,3p24.3,20177087,6.14090137304672,3.74029423668635
ZNF385D,79750,3,3p24.3,21437651,-10.2305062712124,0.32065124191403
UBE2E1,7324,3,3p24.2,23822443,-5.50859010889667,0.560259760703061
RPL15,6138,3,3p24.2,23933643,-8.54938548282215,0.319048705000821
LOC100130354,100130354,3,3p24.2,25444121,-6.08566892020738,0.281953905805163
RARB,5915,3,3p24.2,25444758,-6.08566892020738,0.281953905805163
ZCWPW2,152098,3,3p24.1,28406993,-6.02630574009854,0.601722941099738
TGFBR2,7048,3,3p24.1,30622998,-7.38449620031732,0.336201632106329
LBA1,9881,3,3p22.2,36843315,-8.34261050341158,0.305349551940371
LRRFIP2,9209,3,3p22.2,37069502,-5.76654190925766,0.404126211756134
ITGA9,3680,3,3p22.2,37468817,-10.9711203276307,0.290265245829825
PLCD1,5333,3,3p22.2,38023991,-5.99626707353683,0.548604856975787
CX3CR1,1524,3,3p22.2,39279989,-10.7642102234128,0.319531418757424
ENTPD3,956,3,3p22.1,40403694,-5.40152211139087,0.25295942817707
ULK4,54986,3,3p22.1,41263094,-6.36061150835418,0.338215793046228
TRAK1,22906,3,3p22.1,42107750,-6.64679173231459,0.489914931221053
ZNF662,389114,3,3p22.1,42922406,-5.63940930142873,0.575672060609512
ZNF660,285349,3,3p21.32,44601460,-6.4674390537779,0.466747305820549
ZNF197,10168,3,3p21.32,44641515,-6.4674390537779,0.466747305820549
ZNF501,115560,3,3p21.31,44746128,-6.24544032035189,0.532504116554483
FYCO1,79443,3,3p21.31,45934399,-5.77735120860404,0.558113171662096
FLJ78302,729230,3,3p21.31,46370364,-6.64495756974647,0.3735400502227025
LTF,4057,3,3p21.31,46452500,-5.79949867686728,0.11309104887118
CSPG5,10675,3,3p21.31,47578732,7.65108618417321,1.66776761981954
CDC25A,993,3,3p21.31,48173672,6.5974174430953,3.94342731155737
UQCRC1,7384,3,3p21.31,48611436,8.95661112010064,2.86200154325877
CELSR3,1951,3,3p21.31,48648900,6.34048358209886,2.84379289187934
NCKIPSD,51517,3,3p21.31,48686281,6.63062675913154,1.73243395016005
MIRN425,494337,3,3p21.31,49032584,5.32885508616702,1.6474021766362
USP4,7375,3,3p21.31,49289997,-6.94569852880594,0.509666181747363
AMIGO3,386724,3,3p21.31,49729969,8.55292447955457,1.96904930029647
UBA7,7318,3,3p21.31,49817642,-12.6528273979373,0.276621145797511
TRAIP,10293,3,3p21.31,49841032,6.14853317363014,2.5020584343494
RBM6,10180,3,3p21.31,49952596,-6.84873650693197,0.474916329153941
RASSF1,11186,3,3p21.31,50342221,5.6698855704289,1.77220109273772
WDR51A,25886,3,3p21.1,52084310,7.42116920205769,3.6895184576502
STAB1,23166,3,3p21.1,52504396,-6.22305415847009,0.437484755169054
TKT,7086,3,3p21.1,53234704,9.77943219273128,5.12572643743459
CACNA1D,776,3,3p21.1,53504116,-5.77261633682694,0.19265551402786
PXK,54899,3,3p14.3,58293657,-9.48180036841445,0.222312131548248
ACOX2,8309,3,3p14.3,58465903,-6.7015718995709,0.553191329671678
FAM3D,131177,3,3p14.2,58594710,-9.80931524075807,0.271452592350318
PTPRG,5793,3,3p14.2,61522285,-7.60444463417478,0.226022632893133
CADPS,8618,3,3p14.2,62359061,-5.87664700381758,0.309302435797845
PRICKLE2,166336,3,3p14.1,64054587,-15.446195533028,0.156329801443704
ADAMTS9,56999,3,3p14.1,64476370,-9.74893939512052,0.197666857228279
FRMD4B,23150,3,3p14.1,69301836,-21.5573680056426,0.0876309231116478
EIF4E3,317649,3,3p13,71814568,-7.00998063853324,0.223861398413765
PDZRN3,23024,3,3p13,73514342,-11.6616739066858,0.201040534440197
LOC100131827,100131827,3,3p12.3,75861802,-6.44137407166762,0.283364833895877
EPHA3,2042,3,3p11.2,89239364,-9.88925821675621,0.245357512418934
STX19,415117,3,3q11.2,95215903,-7.26870000029172,0.523783112120455
C3orf26,84319,3,3q12.1,101019371,6.67112294014863,2.72870099635241
TFG,10342,3,3q12.2,101910850,5.76734196722194,2.17942632316819
ABI3BP,25890,3,3q12.2,101950869,-16.9465625466329,0.0716835303094657
SENP7,57337,3,3q12.3,102525807,-6.2342162335088,0.226774251879103
NFKBIZ,64332,3,3q12.3,103029547,-5.51929848750697,0.303356812739811
CBLB,868,3,3q13.11,106859799,-8.36147724316667,0.356485614929531
CD96,10225,3,3q13.13,112743616,-7.75470639586195,0.21702456666374
CD200,4345,3,3q13.2,113534606,-8.78719714653212,0.180364564784484
BOC,91653,3,3q13.2,114414065,-7.58730587142164,0.349846912996001
SIDT1,54847,3,3q13.2,114733908,-7.26220991955485,0.241334860873411
GRAMD1C,54762,3,3q13.31,115040367,-6.25912531904574,0.349292422363347
ZDHHC23,254887,3,3q13.31,115149438,5.32331239704817,1.77182731072706
ZBTB20,26137,3,3q13.31,115540207,-9.29639360905477,0.225168816756382
LSAMP,4045,3,3q13.31,117011832,-9.1634098569217,0.33289016050009
HCLS1,3059,3,3q13.33,122832936,-17.0430701359721,0.19012277684237
SLC15A2,6565,3,3q13.33,123095977,-7.92533727992438,0.0658910533299694
CD86,942,3,3q13.33,123256911,-6.32386056489465,0.399402144276148
CSTA,1475,3,3q21.1,123526701,-8.40465120687954,0.0300446629998957
PARP15,165631,3,3q21.1,123817215,-5.54437013980716,0.466093247335214
PDIA5,10954,3,3q21.1,124268655,5.7624903330337,1.99115652144672
KALRN,8997,3,3q21.2,125296275,-8.0230126239042,0.581573887809341
UROC1,131669,3,3q21.2,127682814,5.34778428724732,1.55084281135831
CHST13,166012,3,3q21.3,127725866,7.38000649982946,1.93197887150367
GPR175,131601,3,3q21.3,128774606,5.54032227533992,2.59260158123714
MCM2,4171,3,3q21.3,128799943,9.71626106015182,6.68852171077761
PODXL2,50512,3,3q21.3,128830729,6.38799587787618,3.7551549344869
RAB43,339122,3,3q21.3,130289108,5.1482875721709,1.70996273304287
ISY1,57461,3,3q21.3,130330925,5.1482875721709,1.70996273304287
ACPP,55,3,3q22.1,133518949,-6.89528533603108,0.208119487759504
ACAD11,84129,3,3q22.1,133759672,-5.8097576937427,0.332438021468969
NPHP3,27031,3,3q22.1,133882144,-5.8097576937427,0.332438021468969
SLCO2A1,6578,3,3q22.1,135134230,-9.37917938642509,0.215691318777635
AMOTL2,51421,3,3q22.1,135556880,7.92689199250307,2.57280791508733
SOX14,8403,3,3q22.3,138966269,5.13465536217207,1.5410518107935
FOXL2,668,3,3q22.3,140145756,5.69452135868542,1.65666341188945
RBP1,5947,3,3q23,140718970,-5.64213010490639,0.323134795867925
SLC9A9,285195,3,3q24,144466754,-13.7382982071438,0.122735545423887
CPA3,1359,3,3q24,150065774,-14.7464575653431,0.0810561362051332
TM4SF18,116441,3,3q25.1,150521545,-12.0725131183198,0.138960576544762
TMEM183B,653659,3,3q25.1,151182138,6.28575186676671,1.87525176500035
P2RY14,9934,3,3q25.1,152412595,-10.3343868221211,0.269602211028359
SGEF,26084,3,3q25.2,155321884,-6.7853425468947,0.295191588344878
GMPS,8833,3,3q25.31,157071019,6.40706376318455,2.15959522697427
KCNAB1,7881,3,3q25.31,157321031,-5.93728527031823,0.581728570663752
C3orf55,152078,3,3q25.32,158743860,-5.67264570515966,0.610091153595774
SCHIP1,29970,3,3q25.33,160474238,7.99252568028064,3.29456856097611
SCARNA7,677767,3,3q26.1,161715389,-8.78843622914559,0.346607793722873
PPM1L,151742,3,3q26.1,161956690,-5.58474408283015,0.442988243519461
C3orf57,165679,3,3q26.1,162545274,-8.17500388632317,0.266605586560369
BCHE,590,3,3q26.1,166973386,-6.06357126656795,0.191590433771673
ARPM1,84517,3,3q26.2,170967407,7.19129566015172,1.5229465226355
TNIK,23043,3,3q26.2,172264364,-5.881702465378,0.481702778285825
TNFSF10,8743,3,3q26.31,173706158,-8.99717338949603,0.105566761419399
AADACL1,57552,3,3q26.31,173831129,6.09046500853252,4.45697973092764
ECT2,1894,3,3q26.31,173951336,7.09649558967604,6.3416018395524
NLGN1,22871,3,3q26.31,174598938,-8.04110254456613,0.376403439595519
NAALADL2,254827,3,3q26.31,176059805,-9.10186401647258,0.227980520674673
AP2M1,1173,3,3q27.1,185375328,6.72182651413477,1.86613863373321
ABCF3,55324,3,3q27.1,185386557,5.34080353345413,2.23384608146446
ALG3,10195,3,3q27.1,185442811,5.77364733872907,3.68256872642749
ECE2,9718,3,3q27.1,185450139,5.56953114506783,2.08779541816195
CAMK2N2,94032,3,3q27.1,185459697,6.0787149934389,1.86108713099102
PSMD2,5708,3,3q27.1,185499716,11.200959204039,2.98984003878432
EIF4G1,1981,3,3q27.1,185515050,6.60817705926417,2.34414430313932
POLR2H,5437,3,3q27.1,185563888,6.37339056176665,2.35963143393512
RFC4,5984,3,3q27.3,187990375,8.28075010546547,3.79474252118833
ST6GAL1,6480,3,3q27.3,188131210,-6.25835964615107,0.131755933000511
MASP1,5648,3,3q27.3,188418632,-12.1768721961163,0.252818039982189
RTP4,64108,3,3q27.3,188568862,-9.97751356567006,0.444585155498581
FAM79B,285386,3,3q28,190372457,-7.66245969000354,0.0846652493189792
TP63,8626,3,3q28,190831910,-5.76291117311561,0.0986654860085518
LEPREL1,55214,3,3q28,191157316,6.96290536438758,5.23876180262235
APOD,347,3,3q29,196776865,-30.5204666920994,0.0216832151029889
MUC4,4585,3,3q29,196959307,-6.06452982626551,0.28238893860401
LOC152217,152217,3,3q29,198153081,6.73843476550759,2.2923648024004
MFI2,4241,3,3q29,198214553,5.85108929154077,2.49706726292533
LOC654254,654254,4,4p16.3,254230,-7.90874325630632,0.551264804262798
ZNF141,7700,4,4p16.3,321617,-5.7453924779627,0.224947364072792
SPON2,10417,4,4p16.3,1150723,-7.42928925724849,0.462063734135612
CRIPAK,285464,4,4p16.3,1375340,-5.53629067197235,0.412074572944197
SLBP,7884,4,4p16.3,1664325,9.327893579404,1.9060808519825
TACC3,10460,4,4p16.3,1693062,12.078016031568,5.10263990319208
WHSC1,7468,4,4p16.3,1842921,5.10418227454383,1.73315311738801
NAT8L,339983,4,4p16.3,2031385,5.93730407689788,2.05232569723602
D4S234E,27065,4,4p16.2,4438884,-5.71819460296719,0.482935642844137
EVC2,132884,4,4p16.1,5615051,-7.02014929882124,0.551955424805941
PPP2R2C,5522,4,4p16.1,6373206,-9.37675388598308,0.367132142496163
MRFAP1,93621,4,4p16.1,6693346,-5.63627569305602,0.579307801928748
MRFAP1L1,114932,4,4p16.1,6760329,-7.60902495834464,0.423922427819999
KIAA0232,9778,4,4p16.1,6835360,-5.68339601392346,0.394995183532871
AFAP1,60312,4,4p16.1,7811340,5.19825032103998,1.7008877300863
LOC389199,389199,4,4p16.1,7991628,5.19825032103998,1.7008877300863
ACOX3,8310,4,4p16.1,8418909,-6.25903902648105,0.546354968142671
C1QTNF7,114905,4,4p15.33,14950710,-11.8112463385308,0.154561919003812
CD38,952,4,4p15.32,15389029,-5.90520087425897,0.403990264891777
LDB2,9079,4,4p15.32,16112262,-14.9975488423264,0.138799494292476
NCAPG,64151,4,4p15.32,17421623,5.24595072256611,4.39201749155198
LCORL,254251,4,4p15.32,17453941,5.24595072256611,4.39201749155198
SLIT2,9353,4,4p15.31,19864333,-10.2102527205132,0.0553412855127933
MIRN218-1,407000,4,4p15.31,20138995,-6.56827366913566,0.297640984267317
KCNIP4,80333,4,4p15.31,20339337,-8.80906043558762,0.221495229723089
ANAPC4,29945,4,4p15.2,24987946,-6.17142617673216,0.316141813539845
SLC34A2,10568,4,4p15.2,25266533,-5.41486229561017,0.0765942392749693
TBC1D19,55296,4,4p15.2,26194644,-7.34026973811082,0.366179821983783
FLJ16686,401124,4,4p14,35959791,-8.60677855952401,0.308592976782677
FLJ13197,79667,4,4p14,38290206,-6.25916742628542,0.374054253401592
KLF3,51274,4,4p14,38342185,-5.97498879128737,0.394615364276525
TLR1,7096,4,4p14,38474271,-8.83761059292018,0.367777841783238
TLR6,10333,4,4p14,38504803,-5.74375961689187,0.478456034674813
LOC401127,401127,4,4p14,39158378,6.99214399769562,2.00130559899791
C4orf34,201895,4,4p14,39228930,-5.65132826824986,0.321627632764663
RHOH,399,4,4p14,39874922,-6.93804702733238,0.3719984718646
APBB2,323,4,4p13,40510996,-7.1410077631918,0.457631225551976
ATP10D,57205,4,4p12,47182167,-9.3097269656219,0.339918616817201
CORIN,10699,4,4p12,47290775,-6.06477418562663,0.534103089036953
SLAIN2,57606,4,4p12,48038370,-6.3515975998905,0.496031260841963
FRYL,285527,4,4p12,48194137,-6.62536385971449,0.3544837176841405
FLJ21511,80157,4,4p12,48683022,-6.53920272407475,0.134364084879875
DCUN1D4,23142,4,4q12,52404033,-5.93492074933612,0.394889291272517
SPATA18,132671,4,4q12,52612350,-7.07402714407727,0.21606871471936
USP46,64854,4,4q12,53155957,-5.55288633280995,0.563305553515979
FIP1L1,81608,4,4q12,53938620,-10.0786276131107,0.329188216587439
LNX1,84708,4,4q12,54020225,-10.0786276131107,0.329188216587439
LOC402176,402176,4,4q12,54546410,-5.46897795632236,0.559682049823182
CHIC2,26511,4,4q12,54570713,-6.36683410512875,0.46742307121937
PDGFRA,5156,4,4q12,54790204,-26.3341928605493,0.0388024932725141
KIT,3815,4,4q12,55218852,-14.3814282760767,0.108252730236973
KDR,3791,4,4q12,55639406,-20.9533309533766,0.104324177396023
EXOC1,55763,4,4q12,56414573,-6.82658246073068,0.325259695367205
POLR2B,5431,4,4q12,57539866,-10.327507105202,0.257038127885921
IGFBP7,3490,4,4q12,57592001,-10.327507105202,0.257038127885921
LPHN3,23284,4,4q13.1,62045434,-15.543115734736,0.223558881414965
CENPC1,1060,4,4q13.2,68020584,-6.64816261792916,0.293448193799135
TMPRSS11D,9407,4,4q13.2,68369189,-8.27436486466344,0.0236383295761786
TMPRSS11A,339967,4,4q13.2,68458614,-7.2323800234587,0.0194349564261488
TMPRSS11B,132724,4,4q13.2,68774966,-7.89604441827864,0.0223598463290819
TMPRSS11E,28983,4,4q13.2,68995762,-8.562921297721244,0.0235526977783228
IGJ,3512,4,4q13.3,71740548,-22.4168894738099,0.00577173222228426
RUFY3,22902,4,4q13.3,71806560,-10.3299065277839,0.185775642850056
DKFZP564O0823,25849,4,4q13.3,76077322,-13.8119503755866,0.111140372303544
CXCL10,3627,4,4q21.1,77161295,-6.21649600727915,0.143973739868487
LOC100131826,100131826,4,4q21.1,78125030,-8.14082329545358,0.300266559450501
CCNG2,901,4,4q21.1,78297551,-5.88539011444872,0.326226303697686
ANTXR2,118429,4,4q21.21,81045749,-30.6996046796385,0.0597175877408037
RASGEF1B,153020,4,4q21.22,82567243,-10.4045714916111,0.195021328319362
MOP-1,643616,4,4q21.22,82608700,-7.10858870634747,0.274241092440121
CCDC98,84142,4,4q21.23,84601116,-5.84668222948014,0.41866465071459
WDFY3,23001,4,4q21.23,85809719,-7.11022031211251,0.302658876070152
ARHGAP24,83478,4,4q21.3,86615308,-8.12511481317585,0.318140283818909
MAPK10,5602,4,4q21.3,87156656,-23.0027243763865,0.150007778439356
KLHL8,57563,4,4q22.1,88301238,-8.01808385635772,0.365106485208071
SPARCL1,8404,4,4q22.1,88613511,-50.5476897525099,0.00863538420806085
HSP90AB3P,3327,4,4q22.1,89031835,6.40598970676393,2.35596164121411
SPP1,6696,4,4q22.1,89115826,-7.05163784554554,0.167565943440471
NAP1L5,266812,4,4q22.1,89836090,-8.39991267710944,0.434079461068202
GPRIN3,285513,4,4q22.1,90384452,-11.1364025405786,0.287910714282798
MMRN1,22915,4,4q22.1,91035075,-10.8595228705133,0.109509062161278
MGC48628,401145,4,4q22.1,91375205,-8.46089139882867,0.437103958915884
PGDS,27306,4,4q22.3,95438730,-16.2553519882973,0.214803715020951
UNC5C,8633,4,4q22.3,96308712,-5.99030427641638,0.611318055486667
